dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d,Total Tested,daily_test
2020-05-03,36.0,516.0,7.0,124.0,,,26951.0,1227.0
2020-05-04,11.0,527.0,3.0,127.0,,,28345.0,1394.0
2020-05-05,7.0,534.0,31.0,158.0,,,28791.0,446.0
2020-05-06,7.0,541.0,,,,,29328.0,537.0
2020-05-07,8.0,549.0,60.0,218.0,1.0,6.0,29841.0,513.0
2020-05-08,29.0,578.0,49.0,267.0,,,30320.0,479.0
2020-05-09,32.0,610.0,51.0,318.0,,,31552.0,1232.0
2020-05-10,96.0,706.0,36.0,354.0,1.0,7.0,32670.0,1118.0
2020-05-11,42.0,748.0,23.0,377.0,,,34662.0,1992.0
2020-05-12,130.0,878.0,5.0,382.0,,,37430.0,2768.0
2020-05-13,74.0,952.0,18.0,400.0,1.0,8.0,39149.0,1719.0
2020-05-14,46.0,998.0,12.0,412.0,,,40782.0,1633.0
2020-05-15,34.0,1032.0,28.0,440.0,,,42645.0,1863.0
2020-05-16,145.0,1177.0,33.0,473.0,1.0,9.0,44340.0,1695.0
2020-05-17,142.0,1319.0,,,,,45729.0,1389.0
2020-05-18,103.0,1422.0,44.0,517.0,1.0,10.0,46996.0,1267.0
2020-05-19,96.0,1518.0,,,,,50563.0,3567.0
2020-05-20,257.0,1775.0,54.0,571.0,,,53361.0,2798.0
2020-05-21,211.0,1986.0,0.0,571.0,,,55692.0,2331.0
2020-05-22,179.0,2165.0,58.0,629.0,2.0,12.0,58481.0,2789.0
2020-05-23,228.0,2393.0,24.0,653.0,,,61220.0,2739.0
2020-05-24,180.0,2573.0,49.0,702.0,,,63741.0,2521.0
2020-05-25,163.0,2736.0,31.0,733.0,2.0,14.0,0.0,-63741.0
2020-05-26,231.0,2967.0,67.0,800.0,1.0,15.0,0.0,0.0
2020-05-27,68.0,3035.0,118.0,918.0,1.0,16.0,68262.0,68262.0
2020-05-28,149.0,3184.0,132.0,1050.0,,,70275.0,2013.0
2020-05-29,174.0,3358.0,159.0,1209.0,,,72256.0,1981.0
2020-05-30,206.0,3564.0,102.0,1311.0,6.0,22.0,73929.0,1673.0
2020-05-31,242.0,3806.0,209.0,1520.0,2.0,24.0,75737.0,1808.0
2020-06-01,138.0,3944.0,221.0,1741.0,,,78090.0,2353.0
2020-06-02,151.0,4095.0,62.0,1803.0,1.0,25.0,81413.0,3323.0
2020-06-03,230.0,4325.0,222.0,2025.0,1.0,26.0,84729.0,3316.0
2020-06-04,126.0,4451.0,95.0,2120.0,3.0,29.0,88313.0,3584.0
2020-06-05,146.0,4597.0,113.0,2233.0,1.0,30.0,91903.0,3590.0
2020-06-06,233.0,4830.0,65.0,2298.0,,,95473.0,3570.0
2020-06-07,239.0,5069.0,107.0,2405.0,1.0,31.0,99108.0,3635.0
2020-06-08,177.0,5246.0,137.0,2542.0,1.0,32.0,102318.0,3210.0
2020-06-09,208.0,5454.0,228.0,2770.0,2.0,34.0,105588.0,3270.0
2020-06-10,243.0,5697.0,164.0,2934.0,1.0,35.0,109483.0,3895.0
2020-06-11,250.0,5947.0,152.0,3086.0,,,113225.0,3742.0
2020-06-12,148.0,6095.0,230.0,3316.0,1.0,36.0,116671.0,3446.0
2020-06-13,193.0,6288.0,370.0,3686.0,,,120086.0,3415.0
2020-06-14,186.0,6474.0,289.0,3975.0,1.0,37.0,123629.0,3543.0
2020-06-15,187.0,6661.0,251.0,4226.0,2.0,39.0,127126.0,3497.0
2020-06-16,148.0,6809.0,345.0,4571.0,1.0,40.0,130783.0,3657.0
2020-06-17,130.0,6939.0,205.0,4776.0,,,134402.0,3619.0
2020-06-18,100.0,7039.0,185.0,4961.0,5.0,45.0,139584.0,5182.0
2020-06-19,250.0,7289.0,137.0,5098.0,5.0,50.0,145562.0,5978.0
2020-06-20,213.0,7502.0,269.0,5367.0,,,151148.0,5586.0
2020-06-21,162.0,7664.0,264.0,5631.0,2.0,52.0,156926.0,5778.0
2020-06-22,228.0,7892.0,136.0,5767.0,1.0,53.0,163476.0,6550.0
2020-06-23,157.0,8049.0,260.0,6027.0,2.0,55.0,169401.0,5925.0
2020-06-24,223.0,8272.0,79.0,6106.0,1.0,56.0,175103.0,5702.0
2020-06-25,215.0,8487.0,374.0,6480.0,1.0,57.0,181737.0,6634.0
2020-06-26,190.0,8677.0,189.0,6669.0,0.0,57.0,189643.0,7906.0
2020-06-27,302.0,8979.0,261.0,6930.0,2.0,59.0,198385.0,8742.0
2020-06-28,244.0,9223.0,226.0,7156.0,4.0,63.0,205832.0,7447.0
2020-06-29,394.0,9617.0,218.0,7374.0,1.0,64.0,212659.0,6827.0
2020-06-30,370.0,9987.0,170.0,7544.0,5.0,69.0,220890.0,8231.0
2020-07-01,216.0,10203.0,267.0,7811.0,5.0,74.0,228689.0,7799.0
2020-07-02,478.0,10681.0,183.0,7994.0,5.0,79.0,235980.0,7291.0
2020-07-03,426.0,11107.0,217.0,8211.0,6.0,85.0,243167.0,7187.0
2020-07-04,349.0,11456.0,277.0,8488.0,4.0,89.0,251097.0,7930.0
2020-07-05,403.0,11859.0,277.0,8765.0,2.0,91.0,257896.0,6799.0
2020-07-06,280.0,12139.0,249.0,9014.0,7.0,98.0,264109.0,6213.0
2020-07-07,385.0,12524.0,324.0,9338.0,1.0,99.0,269277.0,5168.0
2020-07-08,,,,,,,275554.0,6277.0
2020-07-09,,,,,,,284059.0,8505.0
2020-07-10,,,,,,,291654.0,7595.0
