dateannounced,numcases_h,total_cases_h,numcases_r,total_cases_r,numcases_d,total_cases_d,Total Tested,daily_test
2020-06-19,32.0,625.0,12.0,386.0,,,60814.0,1600.0
2020-06-20,29.0,654.0,20.0,406.0,,,62580.0,1766.0
2020-06-21,17.0,671.0,12.0,418.0,,,64338.0,1758.0
2020-06-22,54.0,725.0,12.0,430.0,,,65189.0,851.0
2020-06-23,48.0,773.0,3.0,433.0,,,67020.0,1831.0
2020-06-24,31.0,804.0,34.0,467.0,,,68899.0,1879.0
2020-06-25,33.0,837.0,8.0,475.0,1.0,9.0,71078.0,2179.0
2020-06-26,25.0,862.0,20.0,495.0,,,72688.0,1610.0
2020-06-27,30.0,892.0,7.0,502.0,,,74764.0,2076.0
2020-06-28,22.0,914.0,17.0,519.0,,,76556.0,1792.0
2020-06-29,26.0,940.0,38.0,557.0,,,77384.0,828.0
2020-06-30,11.0,951.0,19.0,576.0,1.0,10.0,79499.0,2115.0
2020-07-01,,,,,,,81516.0,2017.0
2020-07-02,,,,,,,83553.0,2037.0
2020-07-03,,,,,,,85116.0,1563.0
2020-07-04,,,,,,,87019.0,1903.0
2020-07-05,,,,,,,88459.0,1440.0
2020-07-06,,,,,,,89305.0,846.0
2020-07-07,,,,,,,91175.0,1870.0
2020-07-08,,,,,,,93018.0,1843.0
2020-07-09,,,,,,,94720.0,1702.0
2020-07-10,,,,,,,96268.0,1548.0
